id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoD_model,QoD_os-version,QoD_api-level,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
983,121,360,585.26355,24.73333333,0,44.13333333,0,2,3118,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1675,158,360,614.3699,29.63333333,0,43.95,0,1,3118,5,4,GT-I9195,4.4.2(I9195XXUCNK4),19,1,40,5,3,5,4,4,4
821,102,360,702.9232,24.7,0,44.13333333,0,2,3119,2,3,D5803,4.4.4(suv3Rw),19,1,19,5,4,5,4,4,4
1863,177,240,115.46649,23.98333333,0,22.1,0,1,3119,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,1,17,5,4,4,3,3,4
1114,126,360,606.7114,25.43333333,1,45.2,0,1,3121,4,3,D5803,4.4.4(suv3Rw),19,1,19,5,4,5,4,5,5
922,118,360,474.7499,24.8,0,44.13333333,0,2,3123,2,3,D5803,4.4.4(suv3Rw),19,1,35,5,4,5,4,4,4
1220,131,360,74.4766,8.3,0,21.83333333,0,1,3131,5,4,D5803,4.4.4(suv3Rw),19,1,27,5,4,4,2,3,2
1758,165,360,566.6905,24.66666667,0,43.78333333,0,1,3136,4,3,Nexus 4,5.1.1(478106bf5f),22,1,48,5,4,5,4,4,4
620,75,360,829.94244,25.63333333,1,45.51666667,0,1,3137,5,4,GT-I9300,4.1.2(I9300XXELL4),16,1,17,5,4,5,4,5,4
1597,150,360,872.20465,30.26666667,1,45.36666667,0,1,3139,5,4,D5803,4.4.4(suv3Rw),19,1,55,5,3,5,3,3,3
952,119,360,655.1805,29.7,0,43.96666667,0,1,3143,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1822,173,360,217.41574,29.76666667,0,43.96666667,0,1,3143,4,3,GT-I9195,4.4.2(I9195XXUCNK4),19,1,31,5,4,5,4,4,4
1691,158,360,607.1274,25.46666667,1,45.2,0,1,3144,5,1,GT-I9195,4.4.2(I9195XXUCNK4),19,1,40,5,3,4,4,4,4
1016,123,360,526.12573,25,0,44.13333333,0,1,3146,2,3,D5803,4.4.4(suv3Rw),19,1,24,5,4,5,4,4,4
918,117,360,1055.1833,30.11666667,1,45.35,0,1,3148,4,3,D5803,4.4.4(suv3Rw),19,0,29,5,4,5,4,4,4
374,39,360,777.36707,25.6,1,45.53333333,0,1,3154,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,20,5,4,5,4,4,4
125,7,360,872.1793,31.03333333,1,44.33333333,1,2,3155,2,2,GT-I9195,4.4.2(I9195XXUCNK1),19,0,28,5,2,5,5,4,4
290,28,360,605.0367,25.65,0,43.9,1,2,3155,2,2,GT-I9300,4.1.2(I9300XXELL4),16,0,28,5,3,5,2,2,3
893,116,360,654.6694,25.13333333,0,44.48333333,0,1,3156,2,3,D5803,4.4.4(suv3Rw),19,1,22,5,3,4,3,4,4
1590,150,360,73.833336,8.616666667,1,22.61666667,0,2,3157,5,4,D5803,4.4.4(suv3Rw),19,1,55,4,2,5,2,3,2
868,110,360,409.2362,29.71666667,0,43.96666667,0,1,3161,2,3,Nexus 4,5.0.1(1602158),22,1,20,2,4,5,3,2,4
1299,135,360,184.65962,29.8,17,21.81666667,0,1,3161,5,4,D5803,4.4.4(suv3Rw),19,1,25,5,3,2,3,2,3
617,77,360,659.41376,25.26666667,1,45.2,0,1,3161,5,4,GT-I9300,4.1.2(I9300XXELL4),16,1,22,5,3,5,4,4,4
1552,147,360,94.923355,11.95,0,21.83333333,0,1,3163,5,4,HTC One_M8,5.0.1(457188.4),21,1,28,5,3,5,2,4,3
171,11,360,654.26215,29.63333333,0,43.95,0,1,3166,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,27,5,4,4,3,4,3
1217,131,360,216.63094,29.68333333,0,43.96666667,0,1,3168,2,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,4,4,4
515,62,240,115.64293,23.96666667,0,22.1,0,1,3170,2,3,D5803,4.4.4(suv3Rw),19,1,23,5,4,5,2,3,3
1724,164,360,474.14542,25.1,0,44.46666667,0,1,3171,4,3,HTC One_M8,5.0.1(457188.4),21,1,30,5,4,5,4,4,4
192,16,360,837.1477,25.86666667,1,44.81666667,1,2,3173,4,4,GT-I9300,4.1.2(I9300XXELL4),16,1,27,5,4,4,3,4,3
1141,128,360,364.98032,24.98333333,0,44.13333333,0,1,3184,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,5,5,5,5,5
977,121,360,487.38943,25,0,44.13333333,0,1,3186,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1787,170,360,467.84915,25.06666667,0,44.46666667,0,1,3186,4,3,SM-G900F,5.0(G900FXXU1BOC2),21,1,29,5,4,5,4,4,4
964,120,360,805.7799,25.01666667,0,44.15,0,1,3188,2,3,D5803,4.4.4(suv3Rw),19,1,29,5,4,5,4,4,4
1169,129,360,946.02765,25.58333333,1,43.83333333,1,1,3189,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,5,5,5,5,5
504,60,360,833.7628,25.73333333,1,45.55,0,1,3194,5,1,HTC One X+,4.1.1(122573.16),16,1,38,5,4,5,4,4,4
1302,135,360,91.3395,8.6,1,22.66666667,0,2,3197,5,4,D5803,4.4.4(suv3Rw),19,1,25,5,3,4,2,3,2
432,46,360,560.9032,30.11666667,1,45.03333333,0,1,3197,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,25,5,4,5,4,4,4
616,76,360,473.19186,25.28333333,0,44.15,0,2,3205,2,2,GT-I9195,4.4.2(I9195XXUCNK1),19,1,21,5,2,5,5,4,5
321,32,360,585.6265,25.8,1,45.53333333,0,1,3209,5,4,GT-I9300,4.3(I9506XXUBML5),18,0,37,5,4,5,4,4,4
1262,133,360,564.5762,24.65,0,43.78333333,0,1,3211,4,3,SM-G900F,4.4.2(G900FXXU1ANG2),19,1,31,5,5,5,5,5,5
372,39,360,1150.0029,30.65,1,45.03333333,0,1,3213,5,4,SM-G900F,4.4.2(G900FXXU1ANG2),19,1,20,5,4,5,4,4,4
1865,178,360,487.61118,25.05,0,44.46666667,0,1,3226,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,1,23,5,4,5,3,3,4
1126,127,360,399.88773,29.8,0,43.85,0,1,3228,4,3,D5803,4.4.4(suv3Rw),19,1,23,5,5,5,4,4,4
574,68,360,657.458,25.25,1,45.2,0,1,3235,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,25,5,4,4,4,4,3
93,5,360,491.39764,29.91666667,0,43.95,0,2,3238,2,2,GT-I9300,4.1.2(I9300XXELL4),16,1,24,5,2,5,4,4,4
426,46,360,332.66086,31.11666667,2,45.35,0,1,3241,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,25,5,3,4,3,4,3
1726,164,360,901.0695,25.75,1,45.55,0,1,3245,2,3,HTC One_M8,5.0.1(457188.4),21,1,30,5,3,5,4,4,4
120,6,360,533.65045,25.28333333,1,45.55,0,1,3245,4,1,ARCHOS 101G9,4.0.4(20130118.175432),15,0,26,5,3,5,4,4,4
786,97,360,606.91766,25.31666667,0,44.85,0,1,3247,2,3,GT-I9300,4.1.2(I9300XXELL4),16,1,19,5,3,4,3,2,4
1469,140,360,87.19468,8.766666667,1,22.68333333,0,1,3261,5,4,D5803,4.4.4(suv3Rw),19,1,40,3,5,5,2,4,3
507,61,360,384.08484,29.8,0,43.96666667,0,1,3262,2,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,5,5,5
1568,148,360,63.688858,12.8,2,22.7,0,1,3262,4,4,GT-I9300,5.1.1(456c49d1b2),22,1,38,5,4,5,2,3,2
1210,130,240,55.10146,24.76666667,0,21.83333333,0,1,3265,2,3,D5803,4.4.4(suv3Rw),19,1,29,5,3,5,5,5,5
911,117,360,413.11743,29.66666667,0,43.96666667,0,1,3265,4,3,D5803,4.4.4(suv3Rw),19,0,29,5,4,5,4,4,4
547,64,360,424.3421,30.23333333,4,45.05,0,1,3269,5,1,HTC One X+,4.1.1(122573.16),16,1,26,5,4,5,4,4,4
677,85,360,564.4395,24.71666667,0,43.78333333,0,1,3273,4,3,D5803,4.4.4(suv3Rw),19,1,26,5,5,5,5,5,5
662,83,360,1052.7299,30.15,2,45.35,0,1,3275,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,30,5,3,5,4,4,4
1871,178,360,605.60583,24.96666667,0,44.13333333,0,1,3281,4,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,23,5,4,5,3,4,4
931,118,360,659.17914,25.61666667,1,45.86666667,0,1,3295,2,3,D5803,4.4.4(suv3Rw),19,1,35,5,4,5,4,4,4
1060,125,360,919.95074,25.4,1,45.23333333,0,1,3305,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,5
155,10,360,1106.524,29.91666667,2,45.01666667,0,1,3307,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,0,25,5,3,5,5,4,4
456,51,360,606.4667,24.96666667,0,44.13333333,0,1,3314,2,3,D5803,4.4.4(suv3Rw),19,0,26,5,5,5,4,4,5
1187,130,360,439.0755,24.65,0,43.78333333,0,1,3333,2,3,D5803,4.4.4(suv3Rw),19,1,29,5,4,5,4,4,4
1067,125,360,313.98492,25.5,1,45.2,0,1,3342,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1296,134,360,213.70285,29.8,4,21.81666667,0,1,3342,5,4,D5803,4.4.4(suv3Rw),19,1,26,5,4,5,4,4,4
581,70,360,424.19373,30.35,1,45.36666667,0,2,3350,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,18,5,4,4,4,4,4
619,77,360,299.75308,25.36666667,1,44.85,0,1,3350,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,22,5,3,4,4,4,4
1899,180,360,478.0029,25,0,44.13333333,0,1,3351,2,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,25,5,3,2,2,3,2
1039,124,360,360.47705,23.9,0,44.2,0,2,3357,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1661,155,360,261.1038,25.91666667,1,22.65,0,1,3357,5,4,Nexus 4,5.0.1(1602158),22,0,33,5,4,5,3,4,3
1425,138,360,365.24435,25.36666667,2,44.85,0,2,3360,5,4,GT-I9300,4.3(I9300XXUGNB5),18,1,26,5,5,5,4,4,5
1412,138,360,834.84656,25.73333333,1,45.55,0,1,3360,5,4,Nexus 4,5.0.1(1602158),22,1,26,5,4,5,5,5,5
1008,122,360,1338.8529,25.88333333,1,45.53333333,0,1,3361,4,3,D5803,4.4.4(suv3Rw),19,1,32,5,4,5,4,4,4
175,12,360,605.29596,25.6,1,45.88333333,0,1,3362,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,28,5,3,5,3,4,3
629,75,16,1107.9253,31.15,1,45.71666667,0,1,3370,5,4,HTC One X+,4.1.1(122573.16),16,1,17,5,3,5,4,4,3
1696,159,360,109.41972,8.316666667,0,21.83333333,0,1,3373,4,1,D5803,4.4.4(suv3Rw),19,1,55,4,3,3,1,3,2
594,72,360,764.8816,25.65,3,45.88333333,0,1,3384,5,4,HTC One X+,4.1.1(122573.16),16,1,20,5,4,5,5,5,5
801,101,360,409.79123,23.58333333,0,43.61666667,0,2,3393,2,3,GT-I9300,4.1.2(I9300XXELL4),16,0,32,5,3,2,3,3,1
238,21,360,1108.0217,30.11666667,1,44.05,1,2,3395,4,4,GT-I9300,4.1.2(I9300XXELL4),16,0,27,5,5,5,5,5,5
148,9,360,719.2141,29.65,3,43.95,0,1,3400,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,27,5,3,4,3,4,3
815,102,360,921.18695,30.6,1,45.03333333,0,1,3401,4,1,D5803,4.4.4(suv3Rw),19,1,19,5,3,5,5,5,4
174,12,360,833.5738,25.61666667,2,45.2,0,1,3403,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,28,5,3,5,3,4,3
1759,165,360,900.9281,25.7,1,45.55,0,2,3409,2,3,Nexus 4,5.1.1(478106bf5f),22,1,48,5,3,5,4,4,4
1474,140,360,224.15202,30.1,0,44.25,1,2,3412,4,4,D5803,4.4.4(suv3Rw),19,1,40,2,4,5,5,5,5
183,13,360,736.4037,23.93333333,0,44.18333333,0,1,3419,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,29,5,4,4,4,4,4
1795,172,360,490.46207,29.75,0,43.96666667,0,1,3421,4,3,SM-G900F,5.0(G900FXXU1BOC2),21,1,28,5,4,5,4,4,4
1698,160,360,235.13068,29.58333333,1,21.81666667,0,1,3424,5,4,ARCHOS 101G9,4.0.4(20130118.175432),15,1,55,4,3,4,3,3,3
1221,131,360,2198.2612,24.98333333,0,44.15,0,1,3445,5,4,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,5,5,4
826,103,360,1053.7761,30.15,1,45.35,0,1,3460,2,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,19,5,3,5,4,4,4
1566,148,360,171.74956,24.73333333,0,21.83333333,0,1,3460,4,4,GT-I9300,5.1.1(456c49d1b2),22,1,38,5,3,5,4,4,4
825,103,360,392.6122,29.63333333,0,43.81666667,0,2,3464,2,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,19,5,4,5,4,3,5
903,117,360,614.666,25.43333333,0,45.2,0,1,3465,2,3,Nexus 4,5.0.1(1602158),22,0,29,5,4,5,4,4,4
1547,146,240,49.50201,11.93333333,0,21.83333333,0,1,3466,5,4,GT-I9300,5.1.1(456c49d1b2),22,1,49,5,5,5,5,5,5
941,119,360,1053.2081,30.15,1,45.35,0,1,3470,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
729,87,360,390.01984,30.05,0,44.2,0,1,3470,4,3,ARCHOS 101G9,4.0.4(20130118.175432),15,1,28,5,4,4,4,4,4
1897,179,360,195.5248,25.35,1,22.55,0,2,3480,4,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,26,5,4,5,2,4,2
377,39,360,965.13104,25.75,1,45.2,0,1,3480,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,20,5,4,5,4,5,4
135,7,360,833.3619,25.7,1,45.55,0,1,3482,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,0,28,5,3,5,5,5,5
849,107,360,553.93964,29.8,0,43.96666667,0,1,3486,2,3,D5803,4.4.4(suv3Rw),19,1,26,4,2,5,3,3,3
1478,140,360,68.42872,11.91666667,0,21.8,0,1,3488,4,4,D5803,4.4.4(suv3Rw),19,1,40,2,5,5,3,5,3
1197,130,360,440.73737,24.95,0,44.13333333,0,1,3491,4,3,D5803,4.4.4(suv3Rw),19,1,29,5,5,5,5,5,5
653,81,360,996.64215,30.83333333,3,45.36666667,0,1,3495,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,18,5,3,5,4,4,4
973,121,360,1052.9906,30.23333333,1,45.68333333,0,1,3496,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
789,98,240,115.91431,23.96666667,0,22.1,0,1,3500,2,3,GT-I9300,4.1.2(I9300XXELL4),16,1,19,5,3,3,2,2,2
1760,166,360,989.03107,30.75,1,45.36666667,0,1,3513,4,3,Nexus 4,5.0.1(1602158),22,0,30,5,4,5,4,4,4
211,18,360,660.56824,25.25,1,45.2,0,1,3514,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,33,5,5,5,4,5,4
982,121,360,204.83931,29.76666667,0,43.96666667,0,1,3516,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1662,155,360,194.9564,25.25,1,22.58333333,0,1,3521,5,4,Nexus 4,5.0.1(1602158),22,0,33,5,3,5,4,3,4
512,61,360,186.30992,30.13333333,0,44.31666667,0,1,3526,2,3,D5803,4.4.4(suv3Rw),19,1,27,5,3,5,5,5,5
732,88,360,424.84918,30.15,1,45.03333333,0,1,3530,2,3,ARCHOS 101G9,4.0.4(20130118.175432),15,1,24,5,4,5,4,4,4
335,34,360,816.6419,25,0,44.15,0,1,3531,4,4,SM-G900F,4.4.2(G900FXXU1ANG2),19,1,26,5,3,5,4,4,4
172,11,360,553.78345,29.78333333,1,43.96666667,0,1,3534,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,27,5,2,4,3,4,3
470,53,360,466.69287,24.73333333,0,43.78333333,0,1,3543,2,3,HTC One X+,4.1.1(122573.16),16,1,24,5,4,5,3,3,3
1419,138,360,228.34177,25.63333333,1,22.26666667,1,1,3544,4,4,GT-I9300,4.3(I9300XXUGNB5),18,1,26,5,2,5,4,5,4
1470,140,360,194.78963,25.35,1,22.16666667,1,1,3554,5,4,D5803,4.4.4(suv3Rw),19,1,40,2,5,5,5,5,5
1793,171,360,614.26105,29.7,0,43.96666667,0,1,3558,4,3,SM-G900F,5.0(G900FXXU1BOC2),21,1,42,5,4,4,3,4,3
552,65,360,560.91846,25.25,0,44.13333333,2,1,3567,3,4,GT-I9300,4.1.2(I9300XXELL4),16,1,26,5,5,4,4,2,4
1768,167,360,564.7961,25.11666667,0,44.48333333,0,1,3576,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,0,30,5,4,5,4,4,4
1308,136,360,921.3717,30.66666667,1,45.03333333,0,1,3576,5,4,SM-G900F,5.0(G900FXXU1BOC7),21,1,31,5,5,5,5,5,5
1488,142,360,92.00962,11.91666667,0,21.81666667,0,1,3579,4,4,D5803,4.4.4(suv3Rw),19,1,36,5,5,5,3,5,4
749,91,360,995.7755,31.31666667,1,44.7,1,2,3591,4,2,ARCHOS 101G9,4.0.4(20130118.175432),15,1,21,5,3,5,4,4,4
899,117,360,393.6395,30.06666667,0,44.23333333,0,1,3593,2,3,D5803,4.4.4(suv3Rw),19,0,29,5,4,5,3,4,3
1246,132,360,1051.7098,30.3,1,45.68333333,0,1,3595,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,3,5,5,5,5
1093,125,360,911.66486,25.2,1,44.88333333,0,1,3596,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1855,176,360,819.19836,29.63333333,0,43.61666667,0,1,3596,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,1,40,5,4,5,5,4,4
1667,156,360,315.40396,25.81666667,1,22.66666667,0,1,3598,5,4,HTC One_M8,5.0.1(457188.4),21,0,55,5,3,5,3,4,4
1117,126,360,454.69852,24.85,0,44.15,0,2,3605,4,3,D5803,4.4.4(suv3Rw),19,1,19,5,4,5,5,5,5
197,17,360,1212.9948,30.96666667,1,44.68333333,1,1,3610,4,4,GT-I9300,4.1.2(I9300XXELL4),16,1,39,5,3,3,3,3,3
787,98,360,908.5053,25.23333333,1,45.2,0,1,3610,4,3,GT-I9300,4.1.2(I9300XXELL4),16,1,19,5,4,4,3,2,3
138,8,360,1150.2344,30.85,1,45.36666667,0,1,3621,5,4,HTC One X+,4.1.1(122573.16),16,1,23,5,3,5,5,5,5
680,86,360,571.3738,24.8,0,43.78333333,0,1,3631,4,3,D5803,4.4.4(suv3Rw),19,1,25,5,3,4,3,3,3
1052,125,360,571.4735,29.75,1,43.96666667,0,1,3631,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1233,131,360,542.41425,30.38333333,1,45.36666667,0,1,3631,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,3,5,3,3,3
928,118,360,787.6749,30.61666667,1,45.03333333,0,1,3637,2,3,D5803,4.4.4(suv3Rw),19,1,35,5,4,5,4,4,4
856,109,360,607.2663,25.45,1,45.2,0,1,3646,4,3,GT-I9195,4.4.2(I9195XXUCNK1),19,0,14,3,3,5,3,3,3
1850,176,360,565.23364,30.35,1,45.36666667,0,1,3648,4,3,Nexus 4,5.0.1(1602158),22,1,40,5,4,5,3,4,4
1789,170,240,55.01409,24.71666667,0,21.8,0,1,3651,4,3,SM-G900F,5.0(G900FXXU1BOC2),21,1,29,5,4,5,4,4,4
142,8,360,412.87744,29.8,1,43.63333333,0,1,3653,2,1,HTC One X+,4.1.1(122573.16),16,1,23,5,3,4,3,4,4
1829,174,360,565.24426,24.68333333,0,43.78333333,0,1,3653,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,1,50,5,4,5,4,3,4
1545,145,360,115.83121,11.93333333,0,21.81666667,0,1,3654,5,4,GT-I9300,5.1.1(456c49d1b2),22,1,25,4,4,5,4,5,5
1707,162,360,73.939026,8.633333333,1,22.76666667,0,2,3659,4,4,ARCHOS 101G9,4.0.4(20130118.175432),15,0,50,4,2,4,2,3,2
1554,147,360,660.4238,24.78333333,0,43.78333333,0,1,3661,5,4,GT-I9300,5.1.1(456c49d1b2),22,1,28,5,4,4,4,4,4
1544,145,360,91.30558,8.566666667,1,22.48333333,0,1,3664,5,4,GT-I9300,5.1.1(456c49d1b2),22,1,25,4,5,4,4,4,4
957,119,360,409.32782,25.08333333,0,44.46666667,0,1,3665,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
804,101,360,423.66922,30.13333333,1,45.03333333,0,1,3669,2,3,GT-I9195,4.4.2(I9195XXUCNK1),19,0,32,5,3,3,2,2,3
1854,176,360,327.17853,29.63333333,0,43.93333333,0,1,3670,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,1,40,5,4,5,4,4,4
1168,129,240,115.036964,23.96666667,0,22.1,0,1,3676,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,3,5,5,5,5
150,9,360,1113.7385,29.85,5,45.01666667,0,1,3681,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,27,5,3,5,5,5,4
874,112,360,365.2437,25.35,1,45.2,0,2,3683,4,3,D5803,4.4.4(suv3Rw),19,1,39,5,4,5,3,3,3
1253,132,360,235.16615,24.98333333,1,22.4,0,2,3684,2,2,D5803,4.4.4(suv3Rw),19,1,30,5,2,5,4,4,4
1569,149,360,204.59846,30.78333333,1,22.66666667,0,1,3688,4,4,GT-I9300,5.1.1(456c49d1b2),22,1,33,5,3,5,2,3,4
266,25,360,483.2421,30.56666667,3,45.7,0,1,3693,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,0,28,5,3,5,3,3,3
58,2,360,607.0925,25.53333333,2,45.2,0,1,3696,5,1,GT-I9195,4.4.2(I9195XXUCNK1),19,1,28,5,4,4,5,4,4
917,117,360,224.30946,30.05,0,44.21666667,0,1,3698,2,3,D5803,4.4.4(suv3Rw),19,0,29,5,4,5,4,4,4
1260,133,360,391.9066,29.63333333,0,43.81666667,0,2,3701,4,3,D5803,4.4.4(suv3Rw),19,1,31,5,4,5,3,4,4
1005,122,360,1053.1765,30.26666667,1,45.68333333,0,1,3716,2,3,D5803,4.4.4(suv3Rw),19,1,32,5,4,5,4,4,4
1770,167,360,1204.3717,31.01666667,1,45.7,0,1,3724,4,3,GT-I9195,4.4.2(I9195XXUCNK4),19,0,30,5,2,5,4,4,4
113,6,360,820.55664,25.65,0,45.55,0,1,3725,5,1,ARCHOS 101G9,4.0.4(20130118.175432),15,0,26,5,3,5,3,4,4
1127,127,360,224.34538,30.08333333,0,44.26666667,0,1,3731,4,3,D5803,4.4.4(suv3Rw),19,1,23,5,4,5,4,4,4
1635,152,360,281.6682,24.95,1,22.46666667,0,2,3739,5,4,GT-I9193,5.1.1(456c49d1b2),22,0,29,4,4,5,3,3,3
1485,142,360,25.61948,11.91666667,0,21.8,0,1,3764,4,4,D5803,4.4.4(suv3Rw),19,1,36,5,4,5,4,5,4
901,117,360,475.19608,24.96666667,2,44.46666667,0,2,3766,4,3,D5803,4.4.4(suv3Rw),19,0,29,5,4,5,3,4,4
514,61,360,415.112,23.66666667,0,43.53333333,0,1,3768,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,4,4,5,4
651,81,360,948.1966,25.7,0,45.18333333,0,1,3769,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,18,5,4,5,4,4,4
1771,167,360,468.57828,30.33333333,1,45.36666667,0,1,3778,4,3,SM-G900F,5.0(G900FXXU1BOC2),21,0,30,5,4,5,4,4,4
539,64,360,900.7624,25.76666667,1,45.55,0,1,3779,5,1,GT-I9195,4.4.2(I9195XXUCNK1),19,1,26,5,3,4,3,4,3
877,112,360,1051.189,30.23333333,1,45.68333333,0,1,3781,2,3,D5803,4.4.4(suv3Rw),19,1,39,5,3,5,3,4,3
1025,123,360,542.83594,30.35,1,45.36666667,0,1,3784,4,3,D5803,4.4.4(suv3Rw),19,1,24,5,4,5,4,4,4
520,63,360,245.63031,29.63333333,0,43.93333333,0,1,3787,2,3,D5803,4.4.4(suv3Rw),19,1,27,5,5,5,5,5,5
603,73,360,432.26077,24.93333333,4,43.78333333,0,2,3791,2,2,HTC One X+,4.1.1(122573.16),16,1,18,5,5,5,4,4,4
137,8,360,661.52057,25,0,44.13333333,0,1,3794,5,4,HTC One X+,4.1.1(122573.16),16,1,23,5,2,3,2,2,2
1250,132,360,412.8809,30.43333333,0,44.3,0,1,3799,4,2,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,5,4,5
634,78,360,1339.14,25.85,2,45.2,0,1,3801,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,19,5,4,4,4,4,4
1717,163,360,281.3009,30.81666667,2,22.56666667,0,1,3802,5,4,ARCHOS 101G9,4.0.4(20130118.175432),15,1,22,4,2,4,2,3,2
1519,143,360,48.519276,9.983333333,0,22.05,0,1,3803,4,4,HTC One_M8,5.0.1(457188.4),21,1,47,3,4,5,3,5,3
568,67,240,176.35396,25.06666667,0,21.96666667,0,1,3810,2,2,GT-I9195,4.4.2(I9195XXUCNK1),19,1,26,5,5,5,5,5,5
530,64,360,659.1594,24.58333333,14,43.8,0,2,3811,1,3,D5803,4.4.4(suv3Rw),19,1,26,5,4,5,4,4,4
1034,124,360,313.8171,25.31666667,1,44.85,0,1,3814,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1714,163,360,80.783646,13.28333333,1,22.56666667,0,1,3831,4,4,ARCHOS 101G9,4.0.4(20130118.175432),15,1,22,4,4,5,2,4,2
1839,174,360,412.8541,30.01666667,0,44.3,0,1,3845,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,1,50,5,4,5,4,4,4
446,50,360,332.24908,30.96666667,2,45.26666667,0,1,3850,5,4,SM-G900F,4.4.2(G900FXXU1ANG2),19,1,25,5,4,5,4,5,4
993,121,360,424.29202,30.28333333,4,45.38333333,0,2,3860,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
939,118,360,380.79053,25.46666667,1,45.2,0,1,3864,2,3,D5803,4.4.4(suv3Rw),19,1,35,5,4,5,4,4,4
1160,128,360,412.99054,29.86666667,0,44.26666667,0,1,3864,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,3,4,4,4,4
1203,130,360,657.6275,25.3,1,45.2,0,1,3869,4,3,D5803,4.4.4(suv3Rw),19,1,29,5,4,5,4,4,4
1307,136,360,2203.5723,25.73333333,1,45.55,0,1,3870,5,4,SM-G900F,5.0(G900FXXU1BOC7),21,1,31,5,4,5,5,5,4
1238,131,360,517.00116,29.73333333,0,43.96666667,0,1,3871,2,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,4,4,5
944,119,360,1339.7816,25.8,1,45.2,0,1,3885,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
